,공사번호,블록,공정,블록타입,선종,BLK_WT,BLK_LNTH,BLK_BDTH,BLK_HGHT,PCGCODE,송선,SHOP,사내외,P_LT,LT
3924,4321,112,조립,BLK,CONT,161,19.6,22.5,6.8,AL1,SCP4,PAS,사내,36,16
3925,4321,155,조립,BLK,CONT,276,15.9,21.7,7.5,EL1,C1E4,GBS,사내,51,8
3926,4321,182,조립,BLK,CONT,177,19.6,19.3,8.6,AL1,C1S1,OFD,사내,46,23
3927,4321,102,조립,BLK,CONT,250,11.3,16.7,6.5,EB1,S1R1,3DS,사내,49,12
3928,4321,151,조립,BLK,CONT,131,16.8,10.5,6.5,EB1,C1E2,CAS,사내,31,9
3929,4321,752,조립,BLK,CONT,158,14.4,17.7,7.6,ED1,C1E3,OFD,사내,45,15
3930,4321,106,조립,BLK,CONT,102,13.4,16,8.7,ED1,C1S5,CAS,사내,36,6
3931,4321,144,조립,BLK,CONT,189,15.9,23.4,8.7,EL1,C1E3,OFD,사내,43,11
3932,4321,134,조립,BLK,CONT,195,14.4,21.7,8.7,EL1,E5M5,OFD,사내,41,11
3933,4321,154,조립,BLK,CONT,182,15.9,21.7,8.7,EL1,C1E3,OFD,사내,41,8
3934,4321,742,조립,BLK,CONT,151,14.4,17.7,7.6,ED1,C1E1,OFD,사내,46,15
3935,4321,142,조립,BLK,CONT,136,13.6,23.6,6.9,EL1,SCM2,PAS,사내,39,10
3936,4321,124,조립,BLK,CONT,221,14.4,23.4,8.7,EL1,SCE5,GBS,사내,45,6
3937,4321,192,조립,BLK,CONT,177,19.6,19.3,8.6,AL1,C5S1,OFD,사내,39,13
3938,4321,117,조립,BLK,CONT,106,13.1,16,7.5,ED1,C1H4,CAS,사내,23,15
3939,4321,232,조립,BLK,CONT,230,17.7,20.2,7.8,CB2,SCS2,PAS,사내,50,9
3940,4321,222,조립,BLK,CONT,230,17.7,20.2,7.8,CB2,SCS2,PAS,사내,50,9
3941,4321,152,조립,BLK,CONT,125,13.6,23.6,6.9,EL1,C5M2,CAS,사내,43,11
3942,4321,153,조립,BLK,CONT,201,15.9,23.2,7,EL1,C1E2,OFD,사내,43,11
3943,4321,227,조립,BLK,CONT,252,17.9,20.2,5.2,CB1,C1S2,TS3,사내,40,8
3944,4321,237,조립,BLK,CONT,252,17.9,20.2,5.2,CB1,C1S2,TS3,사내,40,7
3945,4321,212,조립,BLK,CONT,232,16.4,20.6,2.6,CB1,C1E1,CAS,사내,40,7
3946,4321,133,조립,BLK,CONT,172,14.4,21.7,7,EL1,C1E4,CAS,사내,40,14
3947,4321,116,조립,BLK,CONT,143,13.6,25.8,8.7,ED1,E5M5,NPS,사내,46,10
3948,4321,224,조립,BLK,CONT,220,16,20.2,5.2,CB2,C1S2,TS3,사내,39,7
3949,4321,234,조립,BLK,CONT,220,16,20.2,5.2,CB2,SCS2,PAS,사내,39,7
3950,4321,123,조립,BLK,CONT,180,14.4,23.4,7,EL1,C1E2,CAS,사내,35,13
3951,4321,149,조립,BLK,CONT,41,13.1,12,3.9,EL1,C5S9,CAS,사내,25,11
3952,4321,113,조립,BLK,CONT,110,8.4,10.7,5.4,AL3,E1M1,OFD,사내,56,13
3953,4321,233,조립,BLK,CONT,222,16.7,20.2,5.2,CB2,SCS2,TS3,사내,44,11
3954,4321,223,조립,BLK,CONT,222,16.7,20.2,5.2,CB2,SCS2,TS3,사내,49,5
3955,4321,231,조립,BLK,CONT,191,15.7,22.9,5.2,CB2,C1S1,GBS,사내,38,8
3956,4321,825,조립,BLK,CONT,175,15.9,18,7.5,FL1,SCE3,PAS,사내,49,13
3957,4321,146,조립,BLK,CONT,85,15.2,20.4,5.5,EL1,C1S2,OFD,사내,40,11
3958,4321,285,조립,BLK,CONT,74,19.4,15.1,5.2,CS5,S3R3,3DS,사내,44,6
3959,4321,118,조립,BLK,CONT,122,12,20.8,7.5,ED1,C1S4,OFD,사내,47,15
3960,4321,201,조립,BLK,CONT,162,15.7,15.9,2.6,CB1,C1E1,CAS,사내,30,7
3961,4321,217,조립,BLK,CONT,222,20.3,19.6,5.2,FB1,C5P9,CAS,사내,55,10
3962,4321,835,조립,BLK,CONT,175,15.9,18,7.5,FL1,SCE3,PAS,사내,44,14
3963,4321,805,조립,BLK,CONT,164,15.9,19.1,7.5,FD1,E1M1,3DS,사내,39,11
3964,4321,221,조립,BLK,CONT,191,15.7,22.9,5.2,CB2,C1S1,GBS,사내,32,6
3965,4321,621,조립,BLK,CONT,285,15.7,24.7,3.6,CS1,C1E2,CAS,사내,44,7
3966,4321,631,조립,BLK,CONT,285,15.7,24.7,3.6,CS1,C1E2,CAS,사내,39,7
3967,4321,143,조립,BLK,CONT,197,15.9,25,7,EL1,C1E2,OFD,사내,31,17
3968,4321,156,조립,BLK,CONT,65,15.2,20.4,5.5,EL1,S4M4,OFD,사내,35,14
3969,4321,652,조립,BLK,CONT,248,16.4,17.3,5.7,CS1,C1S6,GBS,사내,44,9
3970,4321,202,조립,BLK,CONT,245,17.7,20.6,2.6,CB1,C1E1,CAS,사내,29,8
3971,4321,295,조립,BLK,CONT,74,19.4,15.1,5.2,CS5,S3R3,3DS,사내,36,10
3972,4321,824,조립,BLK,CONT,134,14.8,18,8.7,FL1,SCE1,GBS,사내,55,7
3973,4321,203,조립,BLK,CONT,229,16.7,20.6,2.6,CB1,C1E1,CAS,사내,36,14
3974,4321,228,조립,BLK,CONT,246,17.9,20.2,5.2,CB1,SCS2,PAS,사내,34,9
3975,4321,238,조립,BLK,CONT,246,17.9,20.2,5.2,CB1,SCS2,PAS,사내,34,10
3976,4321,147,조립,BLK,CONT,238,15.2,24.2,7,EL1,M1H2,GBS,사내,34,12
3977,4321,157,조립,BLK,CONT,245,15.2,24.2,7,EL1,C1M1,GBS,사내,36,13
3978,4321,642,조립,BLK,CONT,248,16.4,17.3,5.7,CS1,C1S6,GBS,사내,43,16
3979,4321,695,조립,BLK,CONT,62,19.4,13.6,5.2,CS5,S2M2,OFD,사내,37,9
3980,4321,633,조립,BLK,CONT,392,16.7,29.9,3.6,CS1,SCE2,PAS,사내,41,7
3981,4321,204,조립,BLK,CONT,224,16,20.6,2.6,CB1,C1E1,CAS,사내,35,8
3982,4321,623,조립,BLK,CONT,392,16.7,29.9,3.6,CS1,SCE2,PAS,사내,41,7
3983,4321,185,조립,BLK,CONT,68,19.6,9.2,8.9,AL1,S9M9,OFD,사내,35,18
3984,4321,195,조립,BLK,CONT,68,19.6,9.2,8.9,AL1,S9M9,OFD,사내,35,15
3985,4321,685,조립,BLK,CONT,62,19.4,13.6,5.2,CS5,S2M2,OFD,사내,35,7
3986,4321,207,조립,BLK,CONT,250,17.9,20.6,2.6,CB1,C1E1,CAS,사내,35,11
3987,4321,208,조립,BLK,CONT,242,17.9,20.6,2.6,CB1,C1E1,CAS,사내,38,9
3988,4321,107,조립,BLK,CONT,62,15.9,16,8.7,ED1,SZG9,PAS,사내,24,11
3989,4321,624,조립,BLK,CONT,385,16,29.9,3.6,CS1,C1E2,CAS,사내,46,7
3990,4321,634,조립,BLK,CONT,385,16,29.9,3.6,CS1,C1E2,CAS,사내,46,7
3991,4321,241,조립,BLK,CONT,209,15.9,20.2,5.2,CB2,SCS2,PAS,사내,35,7
3992,4321,251,조립,BLK,CONT,209,15.9,20.2,5.2,CB2,SCS2,PAS,사내,35,4
3993,4321,108,조립,BLK,CONT,127,14,20.8,7,ED1,C1S3,OFD,사내,36,14
3994,4321,180,조립,BLK,CONT,56,18.1,9.2,3.6,AL1,C1S6,OFD,사내,23,6
3995,4321,834,조립,BLK,CONT,142,14.8,17.5,8.7,FL1,SCE1,GBS,사내,51,6
3996,4321,284,조립,BLK,CONT,75,19.9,7.9,5.2,CS5,T1S3,TBA,사내,44,8
3997,4321,294,조립,BLK,CONT,75,19.9,7.9,2.2,CS5,T1S3,TBA,사내,44,5
3998,4321,215,조립,BLK,CONT,145,19.4,10.7,2.6,CB1,C1E1,CAS,사내,38,11
3999,4321,194,조립,BLK,CONT,51,17.6,9.2,3.6,AL1,C1S6,CAS,사내,30,14
4000,4321,160,조립,BLK,CONT,40,18.1,7.7,3.6,AL1,C1S6,OFD,사내,15,7
4001,4321,252,조립,BLK,CONT,178,16.4,18.5,3.1,CB2,C1E2,CAS,사내,28,13
4002,4321,242,조립,BLK,CONT,178,16.4,18.5,3.1,CB2,C1E2,CAS,사내,29,17
4003,4321,135,조립,BLK,CONT,147,14.4,9.3,3.4,CS1,C1M1,OFD,사내,48,9
4004,4321,161,조립,BLK,CONT,287,22,19.8,9.8,CS6,C1S1,GBS,사내,43,7
4005,4321,171,조립,BLK,CONT,287,22,19.8,9.8,CS6,C1S1,GBS,사내,46,12
4006,4321,813,조립,BLK,CONT,56,12.3,12.5,5.2,FL1,C1S4,CAS,사내,48,8
4007,4321,278,조립,BLK,CONT,96,19.4,16.9,5.2,CS5,S3R3,OFD,사내,39,7
4008,4321,272,조립,BLK,CONT,108,16.4,10.8,5.2,CS5,C1M1,OFD,사내,29,6
4009,4321,243,조립,BLK,CONT,258,19.1,20.2,7.8,CB2,SCS1,PAS,사내,43,7
4010,4321,253,조립,BLK,CONT,258,19.1,20.2,7.8,CB2,SCS1,PAS,사내,46,18
4011,4321,268,조립,BLK,CONT,96,19.4,16.9,5.2,CS5,S3R3,OFD,사내,39,5
4012,4321,262,조립,BLK,CONT,108,16.4,10.8,5.2,CS5,C1M1,OFD,사내,29,8
4013,4321,845,조립,BLK,CONT,95,10.8,18,7.5,FL1,SCE1,PAS,사내,49,8
4014,4321,244,조립,BLK,CONT,184,19.9,16.3,7.8,CB2,C1S1,CAS,사내,36,8
4015,4321,214,조립,BLK,CONT,280,19.9,20.8,2.6,CB1,C1E1,CAS,사내,33,8
4016,4321,105,조립,BRC,CONT,70,15.9,16,7,ED1,C1H2,CAS,사내,26,4
4017,4321,168,조립,BLK,CONT,12,10,2.7,2.6,ED1,SCS9,PAS,사내,20,7
4018,4321,211,조립,BLK,CONT,213,15.9,20.6,2.6,CB1,C1E1,CAS,사내,28,5
4019,4321,162,조립,BLK,CONT,181,22,15,3.4,CS1,C1M1,OFD,사내,43,6
4020,4321,184,조립,BLK,CONT,51,17.6,9.2,3.6,AL1,C1S6,CAS,사내,23,12
4021,4321,119,조립,BLK,CONT,20,2.6,20.8,2.6,ED1,C1S6,OFD,사내,14,4
4022,4321,172,조립,BLK,CONT,181,22,15,3.4,CS1,C1M1,OFD,사내,41,6
4023,4321,254,조립,BLK,CONT,184,19.9,16.3,7.8,CB2,C1S1,CAS,사내,35,7
4024,4321,245,조립,BLK,CONT,178,19.4,25.3,7.8,CB2,SCH4,GBS,사내,30,7
4025,4321,255,조립,BLK,CONT,178,19.4,19.7,7.8,CB2,SCH4,GBS,사내,30,5
4026,4321,213,조립,BLK,CONT,256,19.1,20.6,2.6,CB1,C1E1,CAS,사내,24,5
4027,4321,178,조립,BLK,CONT,12,10,2.7,2.6,ED1,S9M9,OFD,사내,21,7
4028,4321,646,조립,BLK,CONT,124,19.4,6.2,6.6,CS2,C1S1,OFD,사내,45,10
4029,4321,855,조립,BLK,CONT,85,10.8,16.4,7.5,FL1,SCE1,PAS,사내,44,12
4030,4321,181,조립,BLK,CONT,248,19.6,22.9,6.1,AL4,C1M1,CAS,사내,31,12
4031,4321,104,조립,BRC,CONT,74,15.7,19.1,4.8,ED1,C1E2,CAS,사내,28,6
4032,4321,647,조립,BLK,CONT,172,20.3,13.5,6.6,CS5,L1R1,OFD,사내,37,6
4033,4321,802,조립,BLK,CONT,60,12.3,9.5,5.3,FB1,C1S4,CAS,사내,37,7
4034,4321,256,조립,BLK,CONT,150,19.4,10.6,7.8,FB1,C1S1,CAS,사내,34,7
4035,4321,277,조립,BLK,CONT,114,20.3,14,7.8,FL1,C1E2,CAS,사내,37,7
4036,4321,267,조립,BLK,CONT,105,20.3,16,7.8,FL1,C1E2,CAS,사내,38,7
4037,4321,657,조립,BLK,CONT,172,20.3,13.5,6.6,CS5,L1R1,OFD,사내,37,6
4038,4321,193,조립,BLK,CONT,38,17.6,7.7,3.6,AL1,C1S6,CAS,사내,13,7
4039,4321,183,조립,BLK,CONT,38,17.6,7.7,3.6,AL1,C1S6,CAS,사내,13,7
4040,4321,696,조립,BLK,CONT,92,19.4,29.1,5.2,CS5,C1R1,OFD,사내,40,12
4041,4321,686,조립,BLK,CONT,92,19.4,29.1,5.2,CS5,C1R1,OFD,사내,40,12
4042,4321,672,조립,BLK,CONT,199,16.4,18.3,4.1,CS1,C1S9,CAS,사내,35,9
4043,4321,656,조립,BLK,CONT,124,19.4,6.2,6.6,CS2,C1S1,OFD,사내,45,8
4044,4321,677,조립,BLK,CONT,130,20.3,16,5.2,CS5,C1R3,GBS,사내,42,7
4045,4321,246,조립,BLK,CONT,172,19.4,16.3,7.8,FB1,C1S1,CAS,사내,35,8
4046,4321,191,조립,BLK,CONT,248,19.6,22.9,6.1,AL4,C1M1,CAS,사내,30,20
4047,4321,662,조립,BLK,CONT,199,16.4,18.3,4.1,CS1,C1E2,CAS,사내,32,9
4048,4321,645,조립,BLK,CONT,194,19.4,11.8,3.6,CS2,SCS6,GBS,사내,42,6
4049,4321,667,조립,BLK,CONT,130,20.3,16,5.2,CS5,N3L3,GBS,사내,38,3
4050,4321,803,조립,BLK,CONT,52,13,2.5,6.4,FB2,C5M1,CAS,사내,31,8
4051,4321,804,조립,BLK,CONT,50,7.8,16.2,8.7,FL1,C1E4,OFD,사내,30,5
4052,4321,655,조립,BLK,CONT,194,19.4,11.8,3.6,CS2,SCS6,GBS,사내,41,10
4053,4321,697,조립,BLK,CONT,156,20.3,22,5.2,CS5,C1R3,GBS,사내,39,9
4054,4321,666,조립,BLK,CONT,78,19.4,8,5.3,CS5,C1M3,OFD,사내,34,10
4055,4321,801,조립,BLK,CONT,42,14.3,5.5,5.3,FB1,C5R1,CAS,사내,31,7
4056,4321,687,조립,BLK,CONT,154,20.3,24,5.2,CS5,C1R3,GBS,사내,35,5
4057,4321,297,조립,BLK,CONT,107,20.3,16,5.2,CS5,C5M1,CAS,사내,28,6
4058,4321,287,조립,BLK,CONT,104,20.3,16,5.2,CS5,C5M3,CAS,사내,31,5
4059,4321,676,조립,BLK,CONT,78,19.4,8,5.3,CS5,C1M3,OFD,사내,31,12
4060,4321,812,조립,BLK,CONT,60,12.3,9.9,7.8,FL1,SCS3,OFD,사내,29,7
4061,4321,125,조립,BRC,CONT,147,14.4,9.3,3.4,CS1,C1M1,OFD,사내,44,6
4062,4321,148,조립,BRC,CONT,185,15.7,18,3.3,CS1,C1S9,CAS,사내,46,6
4063,4321,158,조립,BRC,CONT,185,15.7,18,3.3,CS1,C1S9,CAS,사내,46,6
4064,4321,806,조립,BLK,CONT,35,17.5,7,0.9,FW1,C1E2,CAS,사내,22,4
4065,4321,826,조립,BLK,CONT,28,17.4,7,0.9,FW1,C1S6,OFD,사내,14,7
4066,4321,836,조립,BLK,CONT,30,17.4,7,0.9,FW1,C1S6,OFD,사내,14,8
4067,4321,839,조립,BLK,CONT,3,2.8,3.9,1.4,FX2,C1G9,CAS,사내,8,0
4068,4321,829,조립,BLK,CONT,3,2.8,3.9,1.4,FX2,C1G9,CAS,사내,10,0
4069,4322,110,조립,BLK,CONT,213,11.2,4.2,9.3,AL2,SCS6,GBS,사내,155,29
4070,4322,121,조립,BLK,CONT,241,13.5,19.7,6.5,EB1,C5G9,GBS,사내,60,16
4071,4322,131,조립,BLK,CONT,141,13.5,17.7,6.5,EB1,C5G9,GBS,사내,59,10
4072,4322,132,조립,BLK,CONT,225,16.7,21,9.1,EL1,E1M1,GBS,사내,77,5
4073,4322,141,조립,BLK,CONT,134,16.8,10.5,6.5,EB1,C1E2,CAS,사내,46,7
4074,4322,122,조립,BLK,CONT,231,16.7,21,9.1,EL1,E1M1,GBS,사내,73,8
4075,4322,151,조립,BLK,CONT,131,16.8,10.5,6.5,EB1,C1E2,CAS,사내,42,9
4076,4322,103,조립,BLK,CONT,249,20.1,12.2,9.7,EB1,C1S1,GBS,사내,55,10
4077,4322,123,조립,BLK,CONT,180,14.4,23.4,7,EL1,C1E2,CAS,사내,53,15
4078,4322,142,조립,BLK,CONT,136,13.6,23.6,6.9,EL1,C1M2,CAS,사내,32,11
4079,4322,152,조립,BLK,CONT,125,13.6,23.6,6.9,EL1,C5M2,CAS,사내,35,8
4080,4322,153,조립,BLK,CONT,201,15.9,23.2,7,EL1,C1E2,OFD,사내,41,14
4081,4322,133,조립,BLK,CONT,172,14.4,21.7,7,EL1,C1E4,CAS,사내,34,9
4082,4322,102,조립,BRC,CONT,250,11.3,16.7,6.5,EB1,S3R3,3DS,사내,48,10
4083,4322,143,조립,BLK,CONT,197,15.9,25,7,EL1,C1E2,OFD,사내,39,14
4084,4322,147,조립,BLK,CONT,238,15.2,24.2,7,EL1,M1H2,GBS,사내,52,11
4085,4322,157,조립,BLK,CONT,245,15.2,24.2,7,EL1,C1M1,GBS,사내,48,10
4086,4322,232,조립,BRC,CONT,230,17.7,20.2,7.8,CB2,SCS2,PAS,사내,63,6
4087,4322,156,조립,BLK,CONT,65,15.2,20.4,5.5,EL1,S4M4,OFD,사내,42,10
4088,4322,222,조립,BRC,CONT,230,17.7,20.2,7.8,CB2,SCS2,PAS,사내,54,11
4089,4322,146,조립,BLK,CONT,85,15.2,20.4,5.5,EL1,C1S2,OFD,사내,46,12
4090,4322,145,조립,BLK,CONT,270,15.9,23.4,7.5,EL1,C5E4,CAS,사내,59,6
4091,4322,118,조립,BLK,CONT,122,12,20.8,7.5,ED1,C1S4,OFD,사내,43,14
4092,4322,223,조립,BRC,CONT,222,16.7,20.2,5.2,CB2,SCS2,PAS,사내,49,6
4093,4322,155,조립,BLK,CONT,276,15.9,21.7,7.5,EL1,C1E4,GBS,사내,55,6
4094,4322,192,조립,BLK,CONT,177,19.6,19.3,8.6,AL1,C1S1,OFD,사내,54,10
4095,4322,231,조립,BRC,CONT,191,15.7,22.9,5.2,CB2,C1S1,GBS,사내,47,11
4096,4322,221,조립,BRC,CONT,191,15.7,22.9,5.2,CB2,C1S1,GBS,사내,46,11
4097,4322,233,조립,BRC,CONT,222,16.7,20.2,5.2,CB2,SCS2,PAS,사내,43,5
4098,4322,154,조립,BLK,CONT,182,15.9,21.7,8.7,EL1,C1E3,OFD,사내,46,16
4099,4322,212,조립,BLK,CONT,232,16.4,20.6,2.6,CB1,C1E1,CAS,사내,41,5
4100,4322,104,조립,BRC,CONT,74,15.7,19.1,4.8,ED1,C1E2,CAS,사내,32,14
4101,4322,134,조립,BLK,CONT,195,14.4,21.7,8.7,EL1,E5M5,OFD,사내,48,12
4102,4322,144,조립,BLK,CONT,189,15.9,23.4,8.7,EL1,C1E3,OFD,사내,43,11
4103,4322,124,조립,BLK,CONT,221,14.4,23.4,8.7,EL1,SCE5,GBS,사내,45,5
4104,4322,108,조립,BLK,CONT,127,14,20.8,7,ED1,C1S3,OFD,사내,30,14
4105,4322,621,조립,BRC,CONT,285,15.7,24.7,3.6,CS1,C1E2,CAS,사내,45,7
4106,4322,622,조립,BRC,CONT,385,17.7,29.9,3.6,CS1,C1E2,CAS,사내,49,7
4107,4322,632,조립,BRC,CONT,385,17.7,29.9,3.6,CS1,C1E2,CAS,사내,49,7
4108,4322,112,조립,BLK,CONT,161,19.6,22.5,6.8,AL1,SCP3,PAS,사내,43,14
4109,4322,631,조립,BRC,CONT,285,15.7,24.7,3.6,CS1,C1E2,CAS,사내,44,7
4110,4322,201,조립,BRC,CONT,162,15.7,15.9,2.6,CB1,C1E1,CAS,사내,33,4
4111,4322,106,조립,BLK,CONT,102,13.4,16,8.7,ED1,C1S5,CAS,사내,34,7
4112,4322,202,조립,BRC,CONT,245,17.7,20.6,2.6,CB1,C1E1,CAS,사내,34,6
4113,4322,182,조립,BLK,CONT,177,19.6,19.3,8.6,AL1,C5S1,OFD,사내,39,7
4114,4322,623,조립,BRC,CONT,392,16.7,29.9,3.6,CS1,T1M7,TBA,사내,52,5
4115,4322,825,조립,BLK,CONT,175,15.9,18,7.5,FL1,SCE3,PAS,사내,50,11
4116,4322,178,조립,BLK,CONT,12,10,2.7,2.6,ED1,S9M9,OFD,사내,22,5
4117,4322,633,조립,BRC,CONT,392,16.7,29.9,3.6,CS1,T1H6,TBA,사내,48,5
4118,4322,824,조립,BLK,CONT,134,14.8,18,8.7,FL1,SCE1,GBS,사내,55,5
4119,4322,835,조립,BLK,CONT,175,15.9,18,7.5,FL1,SCE3,PAS,사내,52,12
4120,4322,203,조립,BRC,CONT,229,16.7,20.6,2.6,CB1,C1E1,CAS,사내,27,6
4121,4322,105,조립,BRC,CONT,70,15.9,16,7,ED1,C1H2,CAS,사내,21,6
4122,4322,217,조립,BLK,CONT,222,20.3,19.6,5.2,FB1,C5P9,CAS,사내,50,12
4123,4322,168,조립,BLK,CONT,12,10,2.7,2.6,ED1,S9M9,OFD,사내,17,5
4124,4322,805,조립,BLK,CONT,164,15.9,19.1,7.5,FD1,E1M1,APD,사내,42,8
4125,4322,252,조립,BLK,CONT,178,16.4,18.5,3.1,CB2,C1S1,OFD,사내,33,14
4126,4322,834,조립,BLK,CONT,142,14.8,17.5,8.7,FL1,SCE1,GBS,사내,49,6
4127,4322,242,조립,BLK,CONT,178,16.4,18.5,3.1,CB2,C1E2,CAS,사내,29,14
4128,4322,115,조립,BRC,CONT,26,11.5,3.8,7,ED3,C1S9,CAS,사내,36,4
4129,4322,116,조립,BLK,CONT,143,13.6,25.8,8.7,ED1,E5M5,NPS,사내,46,7
4130,4322,161,조립,BLK,CONT,287,22,19.8,9.8,CS6,C1S1,GBS,사내,39,8
4131,4322,162,조립,BLK,CONT,181,22,15,3.4,CS1,S6G9,PBS,사내,54,6
4132,4322,113,조립,BLK,CONT,110,8.4,10.7,5.4,AL3,E1M1,OFD,사내,48,14
4133,4322,119,조립,BLK,CONT,20,2.6,20.8,2.6,ED1,C1S6,OFD,사내,14,6
4134,4322,171,조립,BLK,CONT,287,22,19.8,9.8,CS6,C1S1,GBS,사내,36,7
4135,4322,172,조립,BLK,CONT,181,22,15,3.4,CS1,S6G9,PBS,사내,51,6
4136,4322,117,조립,BLK,CONT,106,13.1,16,7.5,ED1,C1H2,CAS,사내,28,10
4137,4322,243,조립,BLK,CONT,258,19.1,20.2,7.8,CB2,SCS1,PAS,사내,45,7
4138,4322,214,조립,BLK,CONT,280,19.9,20.8,2.6,CB1,C1E1,CAS,사내,34,7
4139,4322,272,조립,BLK,CONT,108,16.4,10.8,5.2,CS5,C1M3,CAS,사내,31,10
4140,4322,262,조립,BLK,CONT,108,16.4,10.8,5.2,CS5,C1M1,CAS,사내,34,7
4141,4322,294,조립,BLK,CONT,75,19.9,7.9,2.2,CS5,C1S3,OFD,사내,44,7
4142,4322,254,조립,BLK,CONT,184,19.9,16.3,7.8,CB2,C1S1,CAS,사내,42,6
4143,4322,845,조립,BLK,CONT,95,10.8,18,7.5,FL1,SCE1,PAS,사내,46,7
4144,4322,284,조립,BLK,CONT,75,19.9,7.9,5.2,CS5,T1S3,TBA,사내,43,7
4145,4322,253,조립,BLK,CONT,258,19.1,20.2,7.8,CB2,SCS1,PAS,사내,42,6
4146,4322,244,조립,BLK,CONT,184,19.9,16.3,7.8,CB2,C1S1,CAS,사내,40,8
4147,4322,662,조립,BLK,CONT,199,16.4,18.3,4.1,CS1,C1E2,TS3,사내,39,6
4148,4322,672,조립,BLK,CONT,199,16.4,18.3,4.1,CS1,C1E2,TS3,사내,39,6
4149,4322,213,조립,BLK,CONT,256,19.1,20.6,2.6,CB1,C1E1,CAS,사내,29,7
4150,4322,646,조립,BLK,CONT,124,19.4,6.2,6.6,CS2,C1M2,OFD,사내,50,3
4151,4322,855,조립,BLK,CONT,85,10.8,16.4,7.5,FL1,SCE1,PAS,사내,42,6
4152,4322,813,조립,BLK,CONT,56,12.3,12.5,5.2,FL1,C1S4,CAS,사내,47,10
4153,4322,255,조립,BLK,CONT,178,19.4,19.7,7.8,CB2,SCH4,GBS,사내,40,6
4154,4322,656,조립,BLK,CONT,124,19.4,6.2,6.6,CS2,C1M2,OFD,사내,48,3
4155,4322,107,조립,BLK,CONT,62,15.9,16,8.7,ED1,SZG9,PAS,사내,28,9
4156,4322,149,조립,BLK,CONT,41,13.1,12,3.9,EL1,C5S9,CAS,사내,32,6
4157,4322,667,조립,BLK,CONT,130,20.3,16,5.2,CS5,N3L3,GBS,사내,45,6
4158,4322,677,조립,BLK,CONT,130,20.3,16,5.2,CS5,N3L3,GBS,사내,41,5
4159,4322,802,조립,BLK,CONT,60,12.3,9.5,5.3,FB1,C1S4,CAS,사내,39,7
4160,4322,264,조립,BLK,CONT,50,19.9,7.1,2.6,CS5,C1R1,OFD,사내,21,7
4161,4322,215,조립,BLK,CONT,145,19.4,10.7,2.6,CB1,C1E1,CAS,사내,38,9
4162,4322,256,조립,BLK,CONT,150,19.4,10.6,7.8,FB1,C1S1,GBS,사내,38,11
4163,4322,267,조립,BLK,CONT,105,20.3,16,7.8,FL1,C1E2,CAS,사내,39,7
4164,4322,804,조립,BLK,CONT,50,7.8,16.2,8.7,FL1,C1E4,OFD,사내,34,5
4165,4322,245,조립,BLK,CONT,178,19.4,25.3,7.8,CB2,SCH4,GBS,사내,35,7
4166,4322,655,조립,BLK,CONT,194,19.4,11.8,3.6,CS2,SCS6,GBS,사내,43,6
4167,4322,645,조립,BLK,CONT,194,19.4,11.8,3.6,CS2,SCS6,GBS,사내,45,7
4168,4322,274,조립,BLK,CONT,50,19.9,7.1,2.6,CS5,C1R1,OFD,사내,16,7
4169,4322,296,조립,BLK,CONT,83,19.4,25.7,5.2,CS5,T2R1,TBA,사내,37,10
4170,4322,277,조립,BLK,CONT,114,20.3,14,7.8,FL1,C1S2,CAS,사내,36,10
4171,4322,268,조립,BLK,CONT,96,19.4,16.9,5.2,CS5,S3R3,OFD,사내,36,6
4172,4322,278,조립,BLK,CONT,96,19.4,16.9,5.2,CS5,S3R3,OFD,사내,36,12
4173,4322,286,조립,BLK,CONT,83,19.4,25.7,5.2,CS5,T2R1,TBA,사내,33,4
4174,4322,285,조립,BLK,CONT,74,19.4,15.1,5.2,CS5,C1R3,CAS,사내,39,7
4175,4322,803,조립,BLK,CONT,52,13,2.5,6.4,FB2,C5M1,CAS,사내,29,7
4176,4322,801,조립,BLK,CONT,42,14.3,5.5,5.3,FB1,C5R1,CAS,사내,28,9
4177,4322,160,조립,BLK,CONT,40,18.1,7.7,3.6,AL1,C1S6,OFD,사내,16,6
4178,4322,114,조립,BRC,CONT,7,12.7,4.5,3.8,ED3,S6G9,NPS,사내,13,6
4179,4322,686,조립,BLK,CONT,92,19.4,29.1,5.2,CS5,C1R3,OFD,사내,34,6
4180,4322,676,조립,BLK,CONT,78,19.4,8,5.3,CS5,C1M3,OFD,사내,29,6
4181,4322,666,조립,BLK,CONT,78,19.4,8,5.3,CS5,C1M3,OFD,사내,29,6
4182,4322,696,조립,BLK,CONT,92,19.4,29.1,5.2,CS5,C1R3,OFD,사내,34,3
4183,4322,279,조립,BLK,CONT,84,19.4,21.7,5.2,CS5,C1R3,OFD,사내,28,7
4184,4322,295,조립,BLK,CONT,74,19.4,15.1,5.2,CS5,S3R3,3DS,사내,29,12
4185,4322,652,조립,BRC,CONT,248,16.4,17.3,5.7,CS1,C1S6,GBS,사내,40,8
4186,4322,812,조립,BLK,CONT,60,12.3,9.9,7.8,FL1,SCS1,PAS,사내,24,4
4187,4322,695,조립,BLK,CONT,62,19.4,13.6,5.2,CS5,SCS2,PAS,사내,33,8
4188,4322,269,조립,BLK,CONT,84,19.4,21.7,5.2,CS5,C1R3,OFD,사내,28,8
